id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
2747,Marketing To Millennials: 'Dope' Takeaways From 'Just Dance 2017',-6245524727898921842,What Millennials Want from a New Job,0.22518202191284156,"Millennials Don't Care About Owning Cars, And Car Makers Can't Figure Out Why",0.21370388753100772,The brilliant mechanics of Pokémon Go,0.18523311631120587,The Top 10 Companies Millennials Want to Work For,0.18191225706587447,Deep-learning neural network creates its own interpretive dance | ExtremeTech,0.17575582625559863
2748,[Coursera] Introduction to Communication Science - University of Amsterdam | Coursera,-6466212324513658217,How I Passed the AWS Solutions Architect Professional Exam,0.18930457829955372,Microsoft's new online certification program kicks off with data science specialization | ZDNet,0.18767966390124102,Achievement Unlocked : AWS Certified Solutions Architect Professional,0.1675144782631345,The new paradigm for human-bot communication,0.14978690920170318,Code.org 2016 Annual Report,0.1475871518416596
2749,"[Situation Wall] Jamboard - the whiteboard, reimagined for collaboration in the cloud",-4158297476631283435,Google Jamboard Is a Huge 4K Screen You Can Scribble On,0.31707752052704175,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,0.18863803443685148,12 Agile principles,0.15610591969039392,Certeza que devemos marcar uma reunião?,0.14586592084071473,Certeza que devemos marcar uma reunião?,0.14586592084071473
2750,WORKPEDIA 2016,7334805502505837712,[Books] Biblioteca FIXE: Sugestões de Leitura,0.21174975725313191,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,0.2106470392170662,Especialistas trazem tendências de UX para 2017 - KingHost,0.20665725023963266,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",0.20197287942871153,6 exemplos de como usar computação cognitiva | EXAME.com,0.19703247722672587
2751,Globant Acquires L4 to Strengthen its Lead Position in the Digital Services Space,-4293262855938209141,Globant acquires WAE to continue advancing in the creation of digital journeys,0.6034930281917497,Globant Recognized as a Worldwide Leader of Digital Strategy Consulting Services by IDC MarketScape report,0.43757172346328443,Organizing for digital acceleration: Making a two-speed IT operating model work,0.14437633878859396,State of the Digital Nation 2016,0.13698144120676525,The new tech talent you need to succeed in digital,0.13460744046433396
2752,"EC2 Price Reduction (C4, M4, and T2 Instances) | AWS Blog",-6772450850499951060,New Amazon Linux Container Image for Cloud and On-Premises Workloads,0.1042201514967021,Black Mirror (TV Series 2011- ),0.10179655484665956,"Docker - Build, Ship, and Run Any App, Anywhere",0.09083852509720618,One weird trick that will change the way you code forever: JavaScript TDD,0.08777699355730524,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps,0.0821233880828754
2753,trendwatching.com | 5 Trends for 2017 | TrendWatching,-623310439329591027,5 Asian Trends for 2017,0.23777328665123557,4 Strategies for Mastering UX in Virtual Reality Games,0.2247730511541603,New Asia Trend Bulletin from TrendWatching | BUILT-IN BRANDS,0.2005323800291941,5 Latin Trends for 2017 | TrendWatching,0.19740987371420862,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS,0.18802428451302902
2754,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,231281690254211527,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.5625136987723093,Olhando para o futuro: 5 pontos de atenção,0.5586086047786749,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,0.5558780853659923,"SINAIS do FUTURO imediato: #1, internet das coisas",0.5505504985437127,Como a Microsoft está trabalhando com o conceito de IoT - Startupi,0.5450276378310576
2755,Hulu Acquires Recommendation Startup Video Genome Project,-7905002887579197656,4K movies come to the Google Play Movies & TV app,0.12781843266126333,Algorithms and architecture for job recommendations,0.08973602673823214,[Tools] 12 Apps for Live-streaming Video,0.07548596542218779,Twitter is shutting down Vine,0.07447084794193513,How to Create a Unified Culture in a Company With Multiple Offices,0.07260489589811171
2756,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),-7130425546996181071,Dries Buytaert,0.7551029655151723,Drupal 8.1.0 is now available,0.7155313966995857,Drupal and ambitious digital experiences,0.6507468902691713,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.6386095034819517,14 Cool Drupal 8 modules for site builders | August 2016,0.6072017903719784
2757,"Developing the Opportunity for Corporate Entrepreneurs - University of Maryland, College Park | Coursera",-5895530418852362770,NOW NEW NEXT: How growth champions create new value,0.1181004310335364,Coca-Cola reportedly closes Founders startup incubator,0.11251319319399397,Learning at the speed of business,0.11039181302746826,Design Kit: Prototyping,0.10919117892118123,An incumbent's guide to digital disruption,0.09866913983017278
2758,Google lança experimentos com inteligência artificial | Google Discovery,7529823674661315431,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",0.4143831863170171,Ouça a música criada pela inteligência artificial do Google | Google Discovery,0.3912361477806069,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery",0.37653311330990596,Android irá recomendar aplicativos baseado na localização | Google Discovery,0.37625188137398546,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,0.36510266521686896
2759,Making Sense of Unstructured Data with Google Cloud NL API,-2871347907044769386,Why Evernote Is Giving Up on Its Data Centers for Google Cloud,0.2973377322725208,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",0.27653855156784235,Here's how Evernote moved 3 petabytes of data to Google's cloud,0.26661413137336165,"Google Cloud Machine Learning family grows with new API, editions and pricing",0.2359629483664077,SyntaxNet in context: Understanding Google's new TensorFlow NLP model | Blog,0.2015596270131389
2760,Write Like You Talk,6999813113145211708,The Three Language Acquisition Stages,0.2751269145000475,Stop Trying to Sound Smart When You're Writing,0.18626182130207022,Why a Universal Language Will Never Be a Thing,0.16981428866913353,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,0.12676259978774806,"Google just open sourced something called 'Parsey McParseface,' and it could change AI forever",0.12205950925805593
2761,"Google Cloud Machine Learning family grows with new API, editions and pricing",1328618437884612347,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",0.47218368632666385,Google's Cloud Machine Learning service is now in public beta,0.4459948025987349,Google Cloud Platform: The smart person's guide - TechRepublic,0.4152686379266567,Google Cloud Platform sets a course for new horizons,0.41492348302874044,Machine learning is a poor fit for most businesses,0.3990088152615492
2762,Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery,-3348652277274905234,Inteligência artificial do Google aprende a aprimorar fotos como nos filmes | Google Discovery,0.5441484598090868,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",0.3097675868501029,Ouça a música criada pela inteligência artificial do Google | Google Discovery,0.2987183089367552,Google lança experimentos com inteligência artificial | Google Discovery,0.29137390210053504,"Google Duo, aplicativo de chamadas em vídeo | Google Discovery",0.2831628155190251
2763,Black Friday salva o ano do e-commerce,-2167839778474325326,Como a Netshoes se preparou para a Black Friday deste ano,0.5104525739374929,Especialistas trazem tendências de UX para 2017 - KingHost,0.47208956977221983,"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",0.46900926327917447,A saga do jovem CEO da Dasa,0.4592651698138395,Dicas para aumentar produtividade: 14 dicas incríveis.,0.45735911110630273
2764,[Report] Gráficos inúteis ou bregas do Excel (parte 1),7850245260835292221,[Report] Gráficos inúteis ou bregas do Excel (parte 2),0.35764313638001616,"SINAIS do FUTURO imediato: #1, internet das coisas",0.2661718282436163,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.26129994511159355,O que é benchmarking? Veja quando um concorrente se torna inspiração!,0.25070952442211053,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,0.24926090201807877
2765,[Report] Gráficos inúteis ou bregas do Excel (parte 2),-3687965339291665275,[Report] Gráficos inúteis ou bregas do Excel (parte 1),0.35764313638001616,"SINAIS do FUTURO imediato: #1, internet das coisas",0.29359934527848225,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.24429787582284873,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.23338859850604077,Dicas para aumentar produtividade: 14 dicas incríveis.,0.23275630934418298
2766,The Three Language Acquisition Stages,-1878569380455769122,Why a Universal Language Will Never Be a Thing,0.3315169060943264,How to Improve 8 Major Problem Areas for Japanese Learners of All Levels,0.29276580963656984,Write Like You Talk,0.2751269145000475,What's the Best Programming Language to Learn in 2017?,0.22773901426109353,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera",0.22530898159110724
2767,Google Is in a Fierce Global Race for Scarce AI Talent,-253149055249888078,"AI Pioneer Yoshua Bengio Is Launching Element.AI, a Deep-Learning Incubator",0.5086730949162418,Why Deep Learning Is Suddenly Changing Your Life,0.3307677781255996,Deep learning will be huge - and here's who will dominate it,0.3065680429127041,The AI business landscape,0.2965623820845559,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel",0.2930692079104484
2768,Docker Online Meetup #46: Introduction to InfraKit - Docker Blog,-8145607370067359341,Test and deploy to Google App Engine with the new Maven and Gradle plugins,0.16460805512963647,Release Day: Extend Drupal 8 with Plugins,0.15228173923353858,Your Docker Agenda for April,0.14795147657377145,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,0.14534781828142673,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,0.12257540717020143
2769,MITSUBISHI ASX 2.0 4X4 AWD 16V GASOLINA 4P AUTOMÁTICO - WebMotors - 17115683,319340024738595907,MITSUBISHI ASX 2.0 4X4 AWD 16V GASOLINA 4P AUTOMÁTICO - WebMotors - 17115683,0.9999999999999998,Novo Honda Civic é eleito o carro mais seguro dos EUA,0.09617158462954595,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,0.09214780250558426,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,0.07717321234142416,Starbucks tem mais dinheiro do cliente em cartões do que bancos,0.07180445722458949
2770,Salesforce Architect Journey,5313335392004163852,Bridging the Communication Gap Between Developers and Architects - DaedTech,0.2817436728225498,Software Architecture Patterns,0.19318786707785043,Assessing Salesforce's platform and ecosystem | ZDNet,0.1914932977284443,AWS Certified Solutions Architect Professional – Study Guide – Domain 5.0: Data Storage for a complex large scale deployment,0.19132100880143274,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,0.18527805094648014
2771,American Express ... and the Book of Mormon - Chris Skinner's blog,-4925213312961842798,Practical Frameworks for Beating Burnout,0.12415863627178023,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel,0.11499089845749058,20 Percent Will Stop Reading Your Email If You Make This One Mistake,0.11375839435169817,"Why 3,000 bank branches must close",0.1024050774913566,Are Chatbots Really The Future Of Web Design?,0.10118783785518921
2772,Blockchain startup R3 cuts fund-raising target to $150 million: source,6222001809679591440,Microsoft Strikes Partnership With Banks on Blockchain Tech,0.4877713611043675,Blockchain Will Be Used By 15% of Big Banks By 2017,0.287934686932686,VISA to Test Blockchain Payments among Banks; a SWIFT Rival?,0.2858624498333516,R3 Blockchain Consortium Partners with Microsoft - CoinDesk,0.2795692515137995,Brazil's Banco Bradesco Joins R3 Consortium - CoinDesk,0.2778761587704798
